Date,Value,ChangePercentMonth,ChangePercentYear
1974-01,46.6,0.0087,0.0939
1974-02,47.2,0.0129,0.1002
1974-03,47.8,0.0127,0.1039
1974-04,48.0,0.0042,0.1009
1974-05,48.6,0.0125,0.1071
1974-06,49.0,0.0082,0.1086
1974-07,49.4,0.0082,0.1151
1974-08,50.0,0.0121,0.1086
1974-09,50.6,0.012,0.1195
1974-10,51.1,0.0099,0.1206
1974-11,51.5,0.0078,0.122
1974-12,51.9,0.0078,0.1234
1975-01,52.1,0.0039,0.118
1975-02,52.5,0.0077,0.1123
1975-03,52.7,0.0038,0.1025
1975-04,52.9,0.0038,0.1021
1975-05,53.2,0.0057,0.0947
1975-06,53.6,0.0075,0.0939
1975-07,54.2,0.0112,0.0972
1975-08,54.3,0.0018,0.086
1975-09,54.6,0.0055,0.0791
1975-10,54.9,0.0055,0.0744
1975-11,55.3,0.0073,0.0738
1975-12,55.5,0.0036,0.0694
1976-01,55.6,0.0018,0.0672
1976-02,55.8,0.0036,0.0629
1976-03,55.9,0.0018,0.0607
1976-04,56.1,0.0036,0.0605
1976-05,56.5,0.0071,0.062
1976-06,56.8,0.0053,0.0597
1976-07,57.1,0.0053,0.0535
1976-08,57.4,0.0053,0.0571
1976-09,57.6,0.0035,0.0549
1976-10,57.9,0.0052,0.0546
1976-11,58.0,0.0017,0.0488
1976-12,58.2,0.0034,0.0486
1977-01,58.5,0.0052,0.0522
1977-02,59.1,0.0103,0.0591
1977-03,59.5,0.0068,0.0644
1977-04,60.0,0.0084,0.0695
1977-05,60.3,0.005,0.0673
1977-06,60.7,0.0066,0.0687
1977-07,61.0,0.0049,0.0683
1977-08,61.2,0.0033,0.0662
1977-09,61.4,0.0033,0.066
1977-10,61.6,0.0033,0.0639
1977-11,61.9,0.0049,0.0672
1977-12,62.1,0.0032,0.067
1978-01,62.5,0.0064,0.0684
1978-02,62.9,0.0064,0.0643
1978-03,63.4,0.0079,0.0655
1978-04,63.9,0.0079,0.065
1978-05,64.5,0.0094,0.0697
1978-06,65.2,0.0109,0.0741
1978-07,65.7,0.0077,0.077
1978-08,66.0,0.0046,0.0784
1978-09,66.5,0.0076,0.0831
1978-10,67.1,0.009,0.0893
1978-11,67.4,0.0045,0.0889
1978-12,67.7,0.0045,0.0902
1979-01,68.3,0.0089,0.0928
1979-02,69.1,0.0117,0.0986
1979-03,69.8,0.0101,0.1009
1979-04,70.6,0.0115,0.1049
1979-05,71.5,0.0127,0.1085
1979-06,72.3,0.0112,0.1089
1979-07,73.1,0.0111,0.1126
1979-08,73.8,0.0096,0.1182
1979-09,74.6,0.0108,0.1218
1979-10,75.2,0.008,0.1207
1979-11,75.9,0.0093,0.1261
1979-12,76.7,0.0105,0.1329
1980-01,77.8,0.0143,0.1391
1980-02,78.9,0.0141,0.1418
1980-03,80.1,0.0152,0.1476
1980-04,81.0,0.0112,0.1473
1980-05,81.8,0.0099,0.1441
1980-06,82.7,0.011,0.1438
1980-07,82.7,0.0,0.1313
1980-08,83.3,0.0073,0.1287
1980-09,84.0,0.0084,0.126
1980-10,84.8,0.0095,0.1277
1980-11,85.5,0.0083,0.1265
1980-12,86.3,0.0094,0.1252
1981-01,87.0,0.0081,0.1183
1981-02,87.9,0.0103,0.1141
1981-03,88.5,0.0068,0.1049
1981-04,89.1,0.0068,0.1
1981-05,89.8,0.0079,0.0978
1981-06,90.6,0.0089,0.0955
1981-07,91.6,0.011,0.1076
1981-08,92.3,0.0076,0.108
1981-09,93.2,0.0098,0.1095
1981-10,93.4,0.0021,0.1014
1981-11,93.7,0.0032,0.0959
1981-12,94.0,0.0032,0.0892
1982-01,94.3,0.0032,0.0839
1982-02,94.6,0.0032,0.0762
1982-03,94.5,-0.0011,0.0678
1982-04,94.9,0.0042,0.0651
1982-05,95.8,0.0095,0.0668
1982-06,97.0,0.0125,0.0706
1982-07,97.5,0.0052,0.0644
1982-08,97.7,0.0021,0.0585
1982-09,97.9,0.002,0.0504
1982-10,98.2,0.0031,0.0514
1982-11,98.0,-0.002,0.0459
1982-12,97.6,-0.0041,0.0383
1983-01,97.8,0.002,0.0371
1983-02,97.9,0.001,0.0349
1983-03,97.9,0.0,0.036
1983-04,98.6,0.0072,0.039
1983-05,99.2,0.0061,0.0355
1983-06,99.5,0.003,0.0258
1983-07,99.9,0.004,0.0246
1983-08,100.2,0.003,0.0256
1983-09,100.7,0.005,0.0286
1983-10,101.0,0.003,0.0285
1983-11,101.2,0.002,0.0327
1983-12,101.3,0.001,0.0379
1984-01,101.9,0.0059,0.0419
1984-02,102.4,0.0049,0.046
1984-03,102.6,0.002,0.048
1984-04,103.1,0.0049,0.0456
1984-05,103.4,0.0029,0.0423
1984-06,103.7,0.0029,0.0422
1984-07,104.1,0.0039,0.042
1984-08,104.5,0.0038,0.0429
1984-09,105.0,0.0048,0.0427
1984-10,105.3,0.0029,0.0426
1984-11,105.3,0.0,0.0405
1984-12,105.3,0.0,0.0395
1985-01,105.5,0.0019,0.0353
1985-02,106.0,0.0047,0.0352
1985-03,106.4,0.0038,0.037
1985-04,106.9,0.0047,0.0369
1985-05,107.3,0.0037,0.0377
1985-06,107.6,0.0028,0.0376
1985-07,107.8,0.0019,0.0355
1985-08,108.0,0.0019,0.0335
1985-09,108.3,0.0028,0.0314
1985-10,108.7,0.0037,0.0323
1985-11,109.0,0.0028,0.0351
1985-12,109.3,0.0028,0.038
1986-01,109.6,0.0027,0.0389
1986-02,109.3,-0.0027,0.0311
1986-03,108.8,-0.0046,0.0226
1986-04,108.6,-0.0018,0.0159
1986-05,108.9,0.0028,0.0149
1986-06,109.5,0.0055,0.0177
1986-07,109.5,0.0,0.0158
1986-08,109.7,0.0018,0.0157
1986-09,110.2,0.0046,0.0175
1986-10,110.3,0.0009,0.0147
1986-11,110.4,0.0009,0.0128
1986-12,110.5,0.0009,0.011
1987-01,111.2,0.0063,0.0146
1987-02,111.6,0.0036,0.021
1987-03,112.1,0.0045,0.0303
1987-04,112.7,0.0054,0.0378
1987-05,113.1,0.0035,0.0386
1987-06,113.5,0.0035,0.0365
1987-07,113.8,0.0026,0.0393
1987-08,114.4,0.0053,0.0428
1987-09,115.0,0.0052,0.0436
1987-10,115.3,0.0026,0.0453
1987-11,115.4,0.0009,0.0453
1987-12,115.4,0.0,0.0443
1988-01,115.7,0.0026,0.0405
1988-02,116.0,0.0026,0.0394
1988-03,116.5,0.0043,0.0393
1988-04,117.1,0.0052,0.039
1988-05,117.5,0.0034,0.0389
1988-06,118.0,0.0043,0.0396
1988-07,118.5,0.0042,0.0413
1988-08,119.0,0.0042,0.0402
1988-09,119.8,0.0067,0.0417
1988-10,120.2,0.0033,0.0425
1988-11,120.3,0.0008,0.0425
1988-12,120.5,0.0017,0.0442
1989-01,121.1,0.005,0.0467
1989-02,121.6,0.0041,0.0483
1989-03,122.3,0.0058,0.0498
1989-04,123.1,0.0065,0.0512
1989-05,123.8,0.0057,0.0536
1989-06,124.1,0.0024,0.0517
1989-07,124.4,0.0024,0.0498
1989-08,124.6,0.0016,0.0471
1989-09,125.0,0.0032,0.0434
1989-10,125.6,0.0048,0.0449
1989-11,125.9,0.0024,0.0466
1989-12,126.1,0.0016,0.0465
1990-01,127.4,0.0103,0.052
1990-02,128.0,0.0047,0.0526
1990-03,128.7,0.0055,0.0523
1990-04,128.9,0.0016,0.0471
1990-05,129.2,0.0023,0.0436
1990-06,129.9,0.0054,0.0467
1990-07,130.4,0.0038,0.0482
1990-08,131.6,0.0092,0.0562
1990-09,132.7,0.0084,0.0616
1990-10,133.5,0.006,0.0629
1990-11,133.8,0.0022,0.0627
1990-12,133.8,0.0,0.0611
1991-01,134.6,0.006,0.0565
1991-02,134.8,0.0015,0.0531
1991-03,135.0,0.0015,0.049
1991-04,135.2,0.0015,0.0489
1991-05,135.6,0.003,0.0495
1991-06,136.0,0.0029,0.047
1991-07,136.2,0.0015,0.0445
1991-08,136.6,0.0029,0.038
1991-09,137.2,0.0044,0.0339
1991-10,137.4,0.0015,0.0292
1991-11,137.8,0.0029,0.0299
1991-12,137.9,0.0007,0.0306
1992-01,138.1,0.0015,0.026
1992-02,138.6,0.0036,0.0282
1992-03,139.3,0.0051,0.0319
1992-04,139.5,0.0014,0.0318
1992-05,139.7,0.0014,0.0302
1992-06,140.2,0.0036,0.0309
1992-07,140.5,0.0021,0.0316
1992-08,140.9,0.0028,0.0315
1992-09,141.3,0.0028,0.0299
1992-10,141.8,0.0035,0.032
1992-11,142.0,0.0014,0.0305
1992-12,141.9,-0.0007,0.029
1993-01,142.6,0.0049,0.0326
1993-02,143.1,0.0035,0.0325
1993-03,143.6,0.0035,0.0309
1993-04,144.0,0.0028,0.0323
1993-05,144.2,0.0014,0.0322
1993-06,144.4,0.0014,0.03
1993-07,144.4,0.0,0.0278
1993-08,144.8,0.0028,0.0277
1993-09,145.1,0.0021,0.0269
1993-10,145.7,0.0041,0.0275
1993-11,145.8,0.0007,0.0268
1993-12,145.8,0.0,0.0275
1994-01,146.2,0.0027,0.0252
1994-02,146.7,0.0034,0.0252
1994-03,147.2,0.0034,0.0251
1994-04,147.4,0.0014,0.0236
1994-05,147.5,0.0007,0.0229
1994-06,148.0,0.0034,0.0249
1994-07,148.4,0.0027,0.0277
1994-08,149.0,0.004,0.029
1994-09,149.4,0.0027,0.0296
1994-10,149.5,0.0007,0.0261
1994-11,149.7,0.0013,0.0267
1994-12,149.7,0.0,0.0267
1995-01,150.3,0.004,0.028
1995-02,150.9,0.004,0.0286
1995-03,151.4,0.0033,0.0285
1995-04,151.9,0.0033,0.0305
1995-05,152.2,0.002,0.0319
1995-06,152.5,0.002,0.0304
1995-07,152.5,0.0,0.0276
1995-08,152.9,0.0026,0.0262
1995-09,153.2,0.002,0.0254
1995-10,153.7,0.0033,0.0281
1995-11,153.6,-0.0007,0.0261
1995-12,153.5,-0.0007,0.0254
1996-01,154.4,0.0059,0.0273
1996-02,154.9,0.0032,0.0265
1996-03,155.7,0.0052,0.0284
1996-04,156.3,0.0039,0.029
1996-05,156.6,0.0019,0.0289
1996-06,156.7,0.0006,0.0275
1996-07,157.0,0.0019,0.0295
1996-08,157.3,0.0019,0.0288
1996-09,157.8,0.0032,0.03
1996-10,158.3,0.0032,0.0299
1996-11,158.6,0.0019,0.0326
1996-12,158.6,0.0,0.0332
1997-01,159.1,0.0032,0.0304
1997-02,159.6,0.0031,0.0303
1997-03,160.0,0.0025,0.0276
1997-04,160.2,0.0012,0.025
1997-05,160.1,-0.0006,0.0223
1997-06,160.3,0.0012,0.023
1997-07,160.5,0.0012,0.0223
1997-08,160.8,0.0019,0.0223
1997-09,161.2,0.0025,0.0215
1997-10,161.6,0.0025,0.0208
1997-11,161.5,-0.0006,0.0183
1997-12,161.3,-0.0012,0.017
1998-01,161.6,0.0019,0.0157
1998-02,161.9,0.0019,0.0144
1998-03,162.2,0.0019,0.0137
1998-04,162.5,0.0018,0.0144
1998-05,162.8,0.0018,0.0169
1998-06,163.0,0.0012,0.0168
1998-07,163.2,0.0012,0.0168
1998-08,163.4,0.0012,0.0162
1998-09,163.6,0.0012,0.0149
1998-10,164.0,0.0024,0.0149
1998-11,164.0,0.0,0.0155
1998-12,163.9,-0.0006,0.0161
1999-01,164.3,0.0024,0.0167
1999-02,164.5,0.0012,0.0161
1999-03,165.0,0.003,0.0173
1999-04,166.2,0.0073,0.0228
1999-05,166.2,0.0,0.0209
1999-06,166.2,0.0,0.0196
1999-07,166.7,0.003,0.0214
1999-08,167.1,0.0024,0.0226
1999-09,167.9,0.0048,0.0263
1999-10,168.2,0.0018,0.0256
1999-11,168.3,0.0006,0.0262
1999-12,168.3,0.0,0.0268
2000-01,168.8,0.003,0.0274
2000-02,169.8,0.0059,0.0322
2000-03,171.2,0.0082,0.0376
2000-04,171.3,0.0006,0.0307
2000-05,171.5,0.0012,0.0319
2000-06,172.4,0.0052,0.0373
2000-07,172.8,0.0023,0.0366
2000-08,172.8,0.0,0.0341
2000-09,173.7,0.0052,0.0345
2000-10,174.0,0.0017,0.0345
2000-11,174.1,0.0006,0.0345
2000-12,174.0,-0.0006,0.0339
2001-01,175.1,0.0063,0.0373
2001-02,175.8,0.004,0.0353
2001-03,176.2,0.0023,0.0292
2001-04,176.9,0.004,0.0327
2001-05,177.7,0.0045,0.0362
2001-06,178.0,0.0017,0.0325
2001-07,177.5,-0.0028,0.0272
2001-08,177.5,0.0,0.0272
2001-09,178.3,0.0045,0.0265
2001-10,177.7,-0.0034,0.0213
2001-11,177.4,-0.0017,0.019
2001-12,176.7,-0.0039,0.0155
2002-01,177.1,0.0023,0.0114
2002-02,177.8,0.004,0.0114
2002-03,178.8,0.0056,0.0148
2002-04,179.8,0.0056,0.0164
2002-05,179.8,0.0,0.0118
2002-06,179.9,0.0006,0.0107
2002-07,180.1,0.0011,0.0146
2002-08,180.7,0.0033,0.018
2002-09,181.0,0.0017,0.0151
2002-10,181.3,0.0017,0.0203
2002-11,181.3,0.0,0.022
2002-12,180.9,-0.0022,0.0238
2003-01,181.7,0.0044,0.026
2003-02,183.1,0.0077,0.0298
2003-03,184.2,0.006,0.0302
2003-04,183.8,-0.0022,0.0222
2003-05,183.5,-0.0016,0.0206
2003-06,183.7,0.0011,0.0211
2003-07,183.9,0.0011,0.0211
2003-08,184.6,0.0038,0.0216
2003-09,185.2,0.0033,0.0232
2003-10,185.0,-0.0011,0.0204
2003-11,184.5,-0.0027,0.0177
2003-12,184.3,-0.0011,0.0188
2004-01,185.2,0.0049,0.0193
2004-02,186.2,0.0054,0.0169
2004-03,187.4,0.0064,0.0174
2004-04,188.0,0.0032,0.0229
2004-05,189.1,0.0059,0.0305
2004-06,189.7,0.0032,0.0327
2004-07,189.4,-0.0016,0.0299
2004-08,189.5,0.0005,0.0265
2004-09,189.9,0.0021,0.0254
2004-10,190.9,0.0053,0.0319
2004-11,191.0,0.0005,0.0352
2004-12,190.3,-0.0037,0.0326
2005-01,190.7,0.0021,0.0297
2005-02,191.8,0.0058,0.0301
2005-03,193.3,0.0078,0.0315
2005-04,194.6,0.0067,0.0351
2005-05,194.4,-0.001,0.028
2005-06,194.5,0.0005,0.0253
2005-07,195.4,0.0046,0.0317
2005-08,196.4,0.0051,0.0364
2005-09,198.8,0.0122,0.0469
2005-10,199.2,0.002,0.0435
2005-11,197.6,-0.008,0.0346
2005-12,196.8,-0.004,0.0342
2006-01,198.3,0.0076,0.0399
2006-02,198.7,0.002,0.036
2006-03,199.8,0.0055,0.0336
2006-04,201.5,0.0085,0.0355
2006-05,202.5,0.005,0.0417
2006-06,202.9,0.002,0.0432
2006-07,203.5,0.003,0.0415
2006-08,203.9,0.002,0.0382
2006-09,202.9,-0.0049,0.0206
2006-10,201.8,-0.0054,0.0131
2006-11,201.5,-0.0015,0.0197
2006-12,201.8,0.0015,0.0254
2007-01,202.416,0.0031,0.0208
2007-02,203.499,0.0054,0.0242
2007-03,205.352,0.0091,0.0278
2007-04,206.686,0.0065,0.0257
2007-05,207.949,0.0061,0.0269
2007-06,208.352,0.0019,0.0269
2007-07,208.299,-0.0003,0.0236
2007-08,207.917,-0.0018,0.0197
2007-09,208.49,0.0028,0.0276
2007-10,208.936,0.0021,0.0354
2007-11,210.177,0.0059,0.0431
2007-12,210.036,-0.0007,0.0408
2008-01,211.08,0.005,0.0428
2008-02,211.693,0.0029,0.0403
2008-03,213.528,0.0087,0.0398
2008-04,214.823,0.0061,0.0394
2008-05,216.632,0.0084,0.0418
2008-06,218.815,0.0101,0.0502
2008-07,219.964,0.0053,0.056
2008-08,219.086,-0.004,0.0537
2008-09,218.783,-0.0014,0.0494
2008-10,216.573,-0.0101,0.0366
2008-11,212.425,-0.0192,0.0107
2008-12,210.228,-0.0103,0.0009
2009-01,211.143,0.0044,0.0003
2009-02,212.193,0.005,0.0024
2009-03,212.709,0.0024,-0.0038
2009-04,213.24,0.0025,-0.0074
2009-05,213.856,0.0029,-0.0128
2009-06,215.693,0.0086,-0.0143
2009-07,215.351,-0.0016,-0.021
2009-08,215.834,0.0022,-0.0148
2009-09,215.969,0.0006,-0.0129
2009-10,216.177,0.001,-0.0018
2009-11,216.33,0.0007,0.0184
2009-12,215.949,-0.0018,0.0272
2010-01,216.687,0.0034,0.0263
2010-02,216.741,0.0002,0.0214
2010-03,217.631,0.0041,0.0231
2010-04,218.009,0.0017,0.0224
2010-05,218.178,0.0008,0.0202
2010-06,217.965,-0.001,0.0105
2010-07,218.011,0.0002,0.0124
2010-08,218.312,0.0014,0.0115
2010-09,218.439,0.0006,0.0114
2010-10,218.711,0.0012,0.0117
2010-11,218.803,0.0004,0.0114
2010-12,219.179,0.0017,0.015
2011-01,220.223,0.0048,0.0163
2011-02,221.309,0.0049,0.0211
2011-03,223.467,0.0098,0.0268
2011-04,224.906,0.0064,0.0316
2011-05,225.964,0.0047,0.0357
2011-06,225.722,-0.0011,0.0356
2011-07,225.922,0.0009,0.0363
2011-08,226.545,0.0028,0.0377
2011-09,226.889,0.0015,0.0387
2011-10,226.421,-0.0021,0.0353
2011-11,226.23,-0.0008,0.0339
2011-12,225.672,-0.0025,0.0296
2012-01,226.665,0.0044,0.0293
2012-02,227.663,0.0044,0.0287
2012-03,229.392,0.0076,0.0265
2012-04,230.085,0.003,0.023
2012-05,229.815,-0.0012,0.017
2012-06,229.478,-0.0015,0.0166
2012-07,229.104,-0.0016,0.0141
2012-08,230.379,0.0056,0.0169
2012-09,231.407,0.0045,0.0199
2012-10,231.317,-0.0004,0.0216
2012-11,230.221,-0.0047,0.0176
2012-12,229.601,-0.0027,0.0174
2013-01,230.28,0.003,0.0159
2013-02,232.166,0.0082,0.0198
2013-03,232.773,0.0026,0.0147
2013-04,232.531,-0.001,0.0106
2013-05,232.945,0.0018,0.0136
2013-06,233.504,0.0024,0.0175
2013-07,233.596,0.0004,0.0196
2013-08,233.877,0.0012,0.0152
2013-09,234.149,0.0012,0.0118
2013-10,233.546,-0.0026,0.0096
2013-11,233.069,-0.002,0.0124
2013-12,233.049,-0.0001,0.015
2014-01,233.916,0.0037,0.0158
2014-02,234.781,0.0037,0.0113
2014-03,236.293,0.0064,0.0151
2014-04,237.072,0.0033,0.0195
2014-05,237.9,0.0035,0.0213
2014-06,238.343,0.0019,0.0207
2014-07,238.25,-0.0004,0.0199
2014-08,237.852,-0.0017,0.017
2014-09,238.031,0.0008,0.0166
2014-10,237.433,-0.0025,0.0166
2014-11,236.151,-0.0054,0.0132
2014-12,234.812,-0.0057,0.0076
2015-01,233.707,-0.0047,-0.0009
2015-02,234.722,0.0043,-0.0003
2015-03,236.119,0.006,-0.0007
2015-04,236.599,0.002,-0.002
2015-05,237.805,0.0051,-0.0004
2015-06,238.638,0.0035,0.0012
2015-07,238.654,0.0001,0.0017
2015-08,238.316,-0.0014,0.002
2015-09,237.945,-0.0016,-0.0004
2015-10,237.838,-0.0004,0.0017
2015-11,237.336,-0.0021,0.005
2015-12,236.525,-0.0034,0.0073
2016-01,236.916,0.0017,0.0137
2016-02,237.111,0.0008,0.0102
2016-03,238.132,0.0043,0.0085
2016-04,239.261,0.0047,0.0113
2016-05,240.229,0.004,0.0102
2016-06,241.018,0.0033,0.01
2016-07,240.628,-0.0016,0.0083
2016-08,240.849,0.0009,0.0106
2016-09,241.428,0.0024,0.0146
2016-10,241.729,0.0012,0.0164
2016-11,241.353,-0.0016,0.0169
2016-12,241.432,0.0003,0.0207
2017-01,242.839,0.0058,0.025
2017-02,243.603,0.0031,0.0274
2017-03,243.801,0.0008,0.0238
2017-04,244.524,0.003,0.022
2017-05,244.733,0.0009,0.0187
2017-06,244.955,0.0009,0.0163
2017-07,244.786,-0.0007,0.0173
2017-08,245.519,0.003,0.0194
2017-09,246.819,0.0053,0.0223
2017-10,246.663,-0.0006,0.0204
2017-11,246.669,0.0,0.022
2017-12,246.524,-0.0006,0.0211
2018-01,247.867,0.0054,0.0207
2018-02,248.991,0.0045,0.0221
2018-03,249.554,0.0023,0.0236
2018-04,250.546,0.004,0.0246
2018-05,251.588,0.0042,0.028
2018-06,251.989,0.0016,0.0287
2018-07,252.006,0.0001,0.0295
2018-08,252.146,0.0006,0.027
2018-09,252.439,0.0012,0.0228
2018-10,252.885,0.0018,0.0252
2018-11,252.038,-0.0033,0.0218
2018-12,251.233,-0.0032,0.0191
2019-01,251.712,0.0019,0.0155
2019-02,252.776,0.0042,0.0152
2019-03,254.202,0.0056,0.0186
2019-04,255.548,0.0053,0.02
2019-05,256.092,0.0021,0.0179
2019-06,256.143,0.0002,0.0165
2019-07,256.571,0.0017,0.0181
2019-08,256.558,-0.0001,0.0175
2019-09,256.759,0.0008,0.0171
2019-10,257.346,0.0023,0.0176
2019-11,257.208,-0.0005,0.0205
2019-12,256.974,-0.0009,0.0229
2020-01,257.971,0.0039,0.0249
2020-02,258.678,0.0027,0.0233
2020-03,258.115,-0.0022,0.0154
2020-04,256.389,-0.0067,0.0033
2020-05,256.394,0.0,0.0012
2020-06,257.797,0.0055,0.0065
2020-07,259.101,0.0051,0.0099
2020-08,259.918,0.0032,0.0131
2020-09,260.28,0.0014,0.0137
2020-10,260.388,0.0004,0.0118
2020-11,260.229,-0.0006,0.0117
2020-12,260.474,0.0009,0.0136
2021-01,261.582,0.0043,0.014
2021-02,263.014,0.0055,0.0168
2021-03,264.877,0.0071,0.0262
2021-04,267.054,0.0082,0.0416
2021-05,269.195,0.008,0.0499
2021-06,271.696,0.0093,0.0539
2021-07,273.003,0.0048,0.0537
2021-08,273.567,0.0021,0.0525
2021-09,274.31,0.0027,0.0539
2021-10,276.589,0.0083,0.0622
2021-11,277.948,0.0049,0.0681
2021-12,278.802,0.0031,0.0704
2022-01,281.148,0.0084,0.0748
2022-02,283.716,0.0091,0.0787
2022-03,287.504,0.0134,0.0854
