Date,Value,ChangePercentMonth,ChangePercentYear
2013-02,230.28,0.003,0.0159
2013-03,232.166,0.0082,0.0198
2013-04,232.773,0.0026,0.0147
2013-05,232.531,-0.001,0.0106
2013-06,232.945,0.0018,0.0136
2013-07,233.504,0.0024,0.0175
2013-08,233.596,0.0004,0.0196
2013-09,233.877,0.0012,0.0152
2013-10,234.149,0.0012,0.0118
2013-11,233.546,-0.0026,0.0096
2013-12,233.069,-0.002,0.0124
2014-01,233.049,-0.0001,0.015
2014-02,233.916,0.0037,0.0158
2014-03,234.781,0.0037,0.0113
2014-04,236.293,0.0064,0.0151
2014-05,237.072,0.0033,0.0195
2014-06,237.9,0.0035,0.0213
2014-07,238.343,0.0019,0.0207
2014-08,238.25,-0.0004,0.0199
2014-09,237.852,-0.0017,0.017
2014-10,238.031,0.0008,0.0166
2014-11,237.433,-0.0025,0.0166
2014-12,236.151,-0.0054,0.0132
2015-01,234.812,-0.0057,0.0076
2015-02,233.707,-0.0047,-0.0009
2015-03,234.722,0.0043,-0.0003
2015-04,236.119,0.006,-0.0007
2015-05,236.599,0.002,-0.002
2015-06,237.805,0.0051,-0.0004
2015-07,238.638,0.0035,0.0012
2015-08,238.654,0.0001,0.0017
2015-09,238.316,-0.0014,0.002
2015-10,237.945,-0.0016,-0.0004
2015-11,237.838,-0.0004,0.0017
2015-12,237.336,-0.0021,0.005
2016-01,236.525,-0.0034,0.0073
2016-02,236.916,0.0017,0.0137
2016-03,237.111,0.0008,0.0102
2016-04,238.132,0.0043,0.0085
2016-05,239.261,0.0047,0.0113
2016-06,240.229,0.004,0.0102
2016-07,241.018,0.0033,0.01
2016-08,240.628,-0.0016,0.0083
2016-09,240.849,0.0009,0.0106
2016-10,241.428,0.0024,0.0146
2016-11,241.729,0.0012,0.0164
2016-12,241.353,-0.0016,0.0169
2017-01,241.432,0.0003,0.0207
2017-02,242.839,0.0058,0.025
2017-03,243.603,0.0031,0.0274
2017-04,243.801,0.0008,0.0238
2017-05,244.524,0.003,0.022
2017-06,244.733,0.0009,0.0187
2017-07,244.955,0.0009,0.0163
2017-08,244.786,-0.0007,0.0173
2017-09,245.519,0.003,0.0194
2017-10,246.819,0.0053,0.0223
2017-11,246.663,-0.0006,0.0204
2017-12,246.669,0.0,0.022
2018-01,246.524,-0.0006,0.0211
2018-02,247.867,0.0054,0.0207
2018-03,248.991,0.0045,0.0221
2018-04,249.554,0.0023,0.0236
2018-05,250.546,0.004,0.0246
2018-06,251.588,0.0042,0.028
2018-07,251.989,0.0016,0.0287
2018-08,252.006,0.0001,0.0295
2018-09,252.146,0.0006,0.027
2018-10,252.439,0.0012,0.0228
2018-11,252.885,0.0018,0.0252
2018-12,252.038,-0.0033,0.0218
2019-01,251.233,-0.0032,0.0191
2019-02,251.712,0.0019,0.0155
2019-03,252.776,0.0042,0.0152
2019-04,254.202,0.0056,0.0186
2019-05,255.548,0.0053,0.02
2019-06,256.092,0.0021,0.0179
2019-07,256.143,0.0002,0.0165
2019-08,256.571,0.0017,0.0181
2019-09,256.558,-0.0001,0.0175
2019-10,256.759,0.0008,0.0171
2019-11,257.346,0.0023,0.0176
2019-12,257.208,-0.0005,0.0205
2020-01,256.974,-0.0009,0.0229
2020-02,257.971,0.0039,0.0249
2020-03,258.678,0.0027,0.0233
2020-04,258.115,-0.0022,0.0154
2020-05,256.389,-0.0067,0.0033
2020-06,256.394,0.0,0.0012
2020-07,257.797,0.0055,0.0065
2020-08,259.101,0.0051,0.0099
2020-09,259.918,0.0032,0.0131
2020-10,260.28,0.0014,0.0137
2020-11,260.388,0.0004,0.0118
2020-12,260.229,-0.0006,0.0117
2021-01,260.474,0.0009,0.0136
2021-02,261.582,0.0043,0.014
2021-03,263.014,0.0055,0.0168
2021-04,264.877,0.0071,0.0262
2021-05,267.054,0.0082,0.0416
2021-06,269.195,0.008,0.0499
2021-07,271.696,0.0093,0.0539
2021-08,273.003,0.0048,0.0537
2021-09,273.567,0.0021,0.0525
2021-10,274.31,0.0027,0.0539
2021-11,276.589,0.0083,0.0622
2021-12,277.948,0.0049,0.0681
2022-01,278.802,0.0031,0.0704
2022-02,281.148,0.0084,0.0748
2022-03,283.716,0.0091,0.0787
2022-04,287.504,0.0134,0.0854
