Date,Value,ChangePercentMonth,ChangePercentYear
1977-06,65.0,-0.0031,0.0621
1977-07,65.1,0.0015,0.0568
1977-08,65.0,-0.0015,0.0586
1977-09,65.3,0.0046,0.0566
1977-10,65.6,0.0046,0.0598
1977-11,65.8,0.003,0.0613
1977-12,66.2,0.0061,0.0592
1978-01,66.8,0.0091,0.0637
1978-02,67.5,0.0105,0.063
1978-03,68.1,0.0089,0.0624
1978-04,69.0,0.0132,0.0632
1978-05,69.5,0.0072,0.066
1978-06,70.0,0.0072,0.0769
1978-07,70.4,0.0057,0.0814
1978-08,70.4,0.0,0.0831
1978-09,71.0,0.0085,0.0873
1978-10,71.8,0.0113,0.0945
1978-11,72.1,0.0042,0.0957
1978-12,72.7,0.0083,0.0982
1979-01,73.8,0.0151,0.1048
1979-02,74.9,0.0149,0.1096
1979-03,75.8,0.012,0.1131
1979-04,76.9,0.0145,0.1145
1979-05,77.5,0.0078,0.1151
1979-06,78.0,0.0065,0.1143
1979-07,79.2,0.0154,0.125
1979-08,79.6,0.0051,0.1307
1979-09,80.9,0.0163,0.1394
1979-10,82.1,0.0148,0.1435
1979-11,82.6,0.0061,0.1456
1979-12,83.4,0.0097,0.1472
1980-01,85.2,0.0216,0.1545
1980-02,86.9,0.02,0.1602
1980-03,87.5,0.0069,0.1544
1980-04,87.8,0.0034,0.1417
1980-05,88.3,0.0057,0.1394
1980-06,88.7,0.0045,0.1372
1980-07,90.3,0.018,0.1402
1980-08,91.5,0.0133,0.1495
1980-09,91.7,0.0022,0.1335
1980-10,92.8,0.012,0.1303
1980-11,93.2,0.0043,0.1283
1980-12,93.8,0.0064,0.1247
1981-01,95.2,0.0149,0.1174
1981-02,96.1,0.0095,0.1059
1981-03,97.0,0.0094,0.1086
1981-04,98.0,0.0103,0.1162
1981-05,98.3,0.0031,0.1133
1981-06,98.5,0.002,0.1105
1981-07,99.0,0.0051,0.0963
1981-08,99.0,0.0,0.082
1981-09,98.8,-0.002,0.0774
1981-10,98.9,0.001,0.0657
1981-11,98.8,-0.001,0.0601
1981-12,98.8,0.0,0.0533
1982-01,99.7,0.0091,0.0473
1982-02,99.8,0.001,0.0385
1982-03,99.6,-0.002,0.0268
1982-04,99.6,0.0,0.0163
1982-05,99.8,0.002,0.0153
1982-06,100.0,0.002,0.0152
1982-07,100.4,0.004,0.0141
1982-08,100.3,-0.001,0.0131
1982-09,100.0,-0.003,0.0121
1982-10,100.2,0.002,0.0131
1982-11,100.3,0.001,0.0152
1982-12,100.5,0.002,0.0172
1983-01,100.2,-0.003,0.005
1983-02,100.5,0.003,0.007
1983-03,100.4,-0.001,0.008
1983-04,100.4,0.0,0.008
1983-05,100.8,0.004,0.01
1983-06,101.0,0.002,0.01
1983-07,101.3,0.003,0.009
1983-08,101.8,0.0049,0.015
1983-09,102.0,0.002,0.02
1983-10,102.2,0.002,0.02
1983-11,102.1,-0.001,0.0179
1983-12,102.3,0.002,0.0179
1984-01,102.9,0.0059,0.0269
1984-02,103.2,0.0029,0.0269
1984-03,103.9,0.0068,0.0349
1984-04,104.0,0.001,0.0359
1984-05,104.1,0.001,0.0327
1984-06,104.0,-0.001,0.0297
1984-07,104.2,0.0019,0.0286
1984-08,103.8,-0.0038,0.0196
1984-09,103.4,-0.0039,0.0137
1984-10,103.4,0.0,0.0117
1984-11,103.7,0.0029,0.0157
1984-12,103.5,-0.0019,0.0117
1985-01,103.4,-0.001,0.0049
1985-02,103.3,-0.001,0.001
1985-03,103.1,-0.0019,-0.0077
1985-04,103.3,0.0019,-0.0067
1985-05,103.5,0.0019,-0.0058
1985-06,103.3,-0.0019,-0.0067
1985-07,103.2,-0.001,-0.0096
1985-08,102.7,-0.0048,-0.0106
1985-09,102.1,-0.0058,-0.0126
1985-10,102.9,0.0078,-0.0048
1985-11,103.4,0.0049,-0.0029
1985-12,103.6,0.0019,0.001
1986-01,103.2,-0.0039,-0.0019
1986-02,101.7,-0.0145,-0.0155
1986-03,100.3,-0.0138,-0.0272
1986-04,99.6,-0.007,-0.0358
1986-05,100.0,0.004,-0.0338
1986-06,99.9,-0.001,-0.0329
1986-07,99.4,-0.005,-0.0368
1986-08,99.3,-0.001,-0.0331
1986-09,99.4,0.001,-0.0264
1986-10,99.7,0.003,-0.0311
1986-11,99.8,0.001,-0.0348
1986-12,99.7,-0.001,-0.0376
1987-01,100.5,0.008,-0.0262
1987-02,101.0,0.005,-0.0069
1987-03,101.2,0.002,0.009
1987-04,101.9,0.0069,0.0231
1987-05,102.6,0.0069,0.026
1987-06,103.0,0.0039,0.031
1987-07,103.5,0.0049,0.0412
1987-08,103.8,0.0029,0.0453
1987-09,103.7,-0.001,0.0433
1987-10,104.1,0.0039,0.0441
1987-11,104.2,0.001,0.0441
1987-12,104.2,0.0,0.0451
1988-01,104.6,0.0038,0.0408
1988-02,104.8,0.0019,0.0376
1988-03,104.9,0.001,0.0366
1988-04,105.8,0.0086,0.0383
1988-05,106.5,0.0066,0.038
1988-06,107.2,0.0066,0.0408
1988-07,107.9,0.0065,0.0425
1988-08,108.0,0.0009,0.0405
1988-09,108.1,0.0009,0.0424
1988-10,108.2,0.0009,0.0394
1988-11,108.3,0.0009,0.0393
1988-12,109.0,0.0065,0.0461
1989-01,110.5,0.0138,0.0564
1989-02,110.8,0.0027,0.0573
1989-03,111.5,0.0063,0.0629
1989-04,112.3,0.0072,0.0614
1989-05,113.2,0.008,0.0629
1989-06,112.9,-0.0027,0.0532
1989-07,112.8,-0.0009,0.0454
1989-08,112.0,-0.0071,0.037
1989-09,112.4,0.0036,0.0398
1989-10,112.8,0.0036,0.0425
1989-11,112.7,-0.0009,0.0406
1989-12,113.0,0.0027,0.0367
1990-01,114.9,0.0168,0.0398
1990-02,114.4,-0.0044,0.0325
1990-03,114.2,-0.0017,0.0242
1990-04,114.1,-0.0009,0.016
1990-05,114.6,0.0044,0.0124
1990-06,114.3,-0.0026,0.0124
1990-07,114.5,0.0017,0.0151
1990-08,116.5,0.0175,0.0402
1990-09,118.4,0.0163,0.0534
1990-10,120.8,0.0203,0.0709
1990-11,120.1,-0.0058,0.0657
1990-12,118.7,-0.0117,0.0504
1991-01,119.0,0.0025,0.0357
1991-02,117.2,-0.0151,0.0245
1991-03,116.2,-0.0085,0.0175
1991-04,116.0,-0.0017,0.0167
1991-05,116.5,0.0043,0.0166
1991-06,116.4,-0.0009,0.0184
1991-07,116.1,-0.0026,0.014
1991-08,116.2,0.0009,-0.0026
1991-09,116.1,-0.0009,-0.0194
1991-10,116.4,0.0026,-0.0364
1991-11,116.4,0.0,-0.0308
1991-12,115.9,-0.0043,-0.0236
1992-01,115.6,-0.0026,-0.0286
1992-02,116.0,0.0035,-0.0102
1992-03,116.1,0.0009,-0.0009
1992-04,116.3,0.0017,0.0026
1992-05,117.2,0.0077,0.006
1992-06,118.0,0.0068,0.0137
1992-07,117.9,-0.0008,0.0155
1992-08,117.7,-0.0017,0.0129
1992-09,118.0,0.0025,0.0164
1992-10,118.1,0.0008,0.0146
1992-11,117.8,-0.0025,0.012
1992-12,117.6,-0.0017,0.0147
1993-01,118.0,0.0034,0.0208
1993-02,118.4,0.0034,0.0207
1993-03,118.7,0.0025,0.0224
1993-04,119.3,0.0051,0.0258
1993-05,119.7,0.0034,0.0213
1993-06,119.5,-0.0017,0.0127
1993-07,119.2,-0.0025,0.011
1993-08,118.7,-0.0042,0.0085
1993-09,118.7,0.0,0.0059
1993-10,119.1,0.0034,0.0085
1993-11,119.0,-0.0008,0.0102
1993-12,118.6,-0.0034,0.0085
1994-01,119.1,0.0042,0.0093
1994-02,119.3,0.0017,0.0076
1994-03,119.7,0.0034,0.0084
1994-04,119.7,0.0,0.0034
1994-05,119.9,0.0017,0.0017
1994-06,120.5,0.005,0.0084
1994-07,120.7,0.0017,0.0126
1994-08,121.2,0.0041,0.0211
1994-09,121.0,-0.0017,0.0194
1994-10,120.9,-0.0008,0.0151
1994-11,121.5,0.005,0.021
1994-12,121.9,0.0033,0.0278
1995-01,122.9,0.0082,0.0319
1995-02,123.5,0.0049,0.0352
1995-03,123.9,0.0032,0.0351
1995-04,124.6,0.0056,0.0409
1995-05,124.9,0.0024,0.0417
1995-06,125.3,0.0032,0.0398
1995-07,125.3,0.0,0.0381
1995-08,125.1,-0.0016,0.0322
1995-09,125.2,0.0008,0.0347
1995-10,125.3,0.0008,0.0364
1995-11,125.4,0.0008,0.0321
1995-12,125.7,0.0024,0.0312
1996-01,126.3,0.0048,0.0277
1996-02,126.2,-0.0008,0.0219
1996-03,126.4,0.0016,0.0202
1996-04,127.4,0.0079,0.0225
1996-05,128.1,0.0055,0.0256
1996-06,128.0,-0.0008,0.0215
1996-07,128.0,0.0,0.0215
1996-08,128.3,0.0023,0.0256
1996-09,128.2,-0.0008,0.024
1996-10,128.0,-0.0016,0.0215
1996-11,128.2,0.0016,0.0223
1996-12,129.1,0.007,0.027
1997-01,129.7,0.0046,0.0269
1997-02,128.5,-0.0093,0.0182
1997-03,127.3,-0.0093,0.0071
1997-04,127.0,-0.0024,-0.0031
1997-05,127.4,0.0031,-0.0055
1997-06,127.2,-0.0016,-0.0062
1997-07,126.9,-0.0024,-0.0086
1997-08,127.2,0.0024,-0.0086
1997-09,127.5,0.0024,-0.0055
1997-10,127.8,0.0024,-0.0016
1997-11,127.9,0.0008,-0.0023
1997-12,126.8,-0.0086,-0.0178
1998-01,125.4,-0.011,-0.0332
1998-02,125.0,-0.0032,-0.0272
1998-03,124.7,-0.0024,-0.0204
1998-04,124.9,0.0016,-0.0165
1998-05,125.1,0.0016,-0.0181
1998-06,124.8,-0.0024,-0.0189
1998-07,124.9,0.0008,-0.0158
1998-08,124.2,-0.0056,-0.0236
1998-09,123.8,-0.0032,-0.029
1998-10,124.0,0.0016,-0.0297
1998-11,123.6,-0.0032,-0.0336
1998-12,122.8,-0.0065,-0.0315
1999-01,122.9,0.0008,-0.0199
1999-02,122.3,-0.0049,-0.0216
1999-03,122.6,0.0025,-0.0168
1999-04,123.6,0.0082,-0.0104
1999-05,124.7,0.0089,-0.0032
1999-06,125.2,0.004,0.0032
1999-07,125.7,0.004,0.0064
1999-08,126.9,0.0095,0.0217
1999-09,128.0,0.0087,0.0339
1999-10,127.7,-0.0023,0.0298
1999-11,128.3,0.0047,0.038
1999-12,127.8,-0.0039,0.0407
2000-01,128.3,0.0039,0.0439
2000-02,129.8,0.0117,0.0613
2000-03,130.8,0.0077,0.0669
2000-04,130.7,-0.0008,0.0574
2000-05,131.6,0.0069,0.0553
2000-06,133.8,0.0167,0.0687
2000-07,133.7,-0.0007,0.0636
2000-08,132.9,-0.006,0.0473
2000-09,134.7,0.0135,0.0523
2000-10,135.4,0.0052,0.0603
2000-11,135.0,-0.003,0.0522
2000-12,136.2,0.0089,0.0657
2001-01,140.0,0.0279,0.0912
2001-02,137.4,-0.0186,0.0586
2001-03,135.9,-0.0109,0.039
2001-04,136.4,0.0037,0.0436
2001-05,136.8,0.0029,0.0395
2001-06,135.5,-0.0095,0.0127
2001-07,133.4,-0.0155,-0.0022
2001-08,133.4,0.0,0.0038
2001-09,133.3,-0.0007,-0.0104
2001-10,130.3,-0.0225,-0.0377
2001-11,129.8,-0.0038,-0.0385
2001-12,128.1,-0.0131,-0.0595
2002-01,128.5,0.0031,-0.0821
2002-02,128.4,-0.0008,-0.0655
2002-03,129.8,0.0109,-0.0449
2002-04,130.8,0.0077,-0.0411
2002-05,130.8,0.0,-0.0439
2002-06,130.9,0.0008,-0.0339
2002-07,131.2,0.0023,-0.0165
2002-08,131.5,0.0023,-0.0142
2002-09,132.3,0.0061,-0.0075
2002-10,133.2,0.0068,0.0223
2002-11,133.1,-0.0008,0.0254
2002-12,132.9,-0.0015,0.0375
2003-01,135.3,0.0181,0.0529
2003-02,137.6,0.017,0.0717
2003-03,141.2,0.0262,0.0878
2003-04,136.8,-0.0312,0.0459
2003-05,136.7,-0.0007,0.0451
2003-06,138.0,0.0095,0.0542
2003-07,137.7,-0.0022,0.0495
2003-08,138.0,0.0022,0.0494
2003-09,138.5,0.0036,0.0469
2003-10,139.3,0.0058,0.0458
2003-11,138.9,-0.0029,0.0436
2003-12,139.5,0.0043,0.0497
2004-01,141.4,0.0136,0.0451
2004-02,142.1,0.005,0.0327
2004-03,143.1,0.007,0.0135
2004-04,144.8,0.0119,0.0585
2004-05,146.8,0.0138,0.0739
2004-06,147.2,0.0027,0.0667
2004-07,147.4,0.0014,0.0704
2004-08,148.0,0.0041,0.0725
2004-09,147.7,-0.002,0.0664
2004-10,150.0,0.0156,0.0768
2004-11,151.4,0.0093,0.09
2004-12,150.2,-0.0079,0.0767
2005-01,150.9,0.0047,0.0672
2005-02,151.6,0.0046,0.0669
2005-03,153.7,0.0139,0.0741
2005-04,155.0,0.0085,0.0704
2005-05,154.3,-0.0045,0.0511
2005-06,154.3,0.0,0.0482
2005-07,156.3,0.013,0.0604
2005-08,157.6,0.0083,0.0649
2005-09,162.2,0.0292,0.0982
2005-10,166.2,0.0247,0.108
2005-11,163.7,-0.015,0.0812
2005-12,163.0,-0.0043,0.0852
2006-01,164.3,0.008,0.0888
2006-02,161.8,-0.0152,0.0673
2006-03,162.2,0.0025,0.0553
2006-04,164.3,0.0129,0.06
2006-05,165.8,0.0091,0.0745
2006-06,166.1,0.0018,0.0765
2006-07,166.8,0.0042,0.0672
2006-08,167.9,0.0066,0.0654
2006-09,165.4,-0.0149,0.0197
2006-10,162.2,-0.0193,-0.0241
2006-11,164.6,0.0148,0.0055
2006-12,165.6,0.0061,0.016
2007-01,164.0,-0.0097,-0.0018
2007-02,166.8,0.0171,0.0309
2007-03,169.3,0.015,0.0438
2007-04,171.4,0.0124,0.0432
2007-05,173.3,0.0111,0.0452
2007-06,173.8,0.0029,0.0464
2007-07,175.1,0.0075,0.0498
2007-08,172.4,-0.0154,0.0268
2007-09,173.5,0.0064,0.049
2007-10,174.7,0.0069,0.0771
2007-11,179.0,0.0246,0.0875
2007-12,178.6,-0.0022,0.0785
2008-01,181.0,0.0134,0.1037
2008-02,182.7,0.0094,0.0953
2008-03,187.9,0.0285,0.1099
2008-04,190.9,0.016,0.1138
2008-05,196.6,0.0299,0.1344
2008-06,200.5,0.0198,0.1536
2008-07,205.5,0.0249,0.1736
2008-08,199.0,-0.0316,0.1543
2008-09,196.9,-0.0106,0.1349
2008-10,186.4,-0.0533,0.067
2008-11,176.8,-0.0515,-0.0123
2008-12,170.9,-0.0334,-0.0431
2009-01,171.2,0.0018,-0.0541
2009-02,169.3,-0.0111,-0.0733
2009-03,168.1,-0.0071,-0.1054
2009-04,169.1,0.0059,-0.1142
2009-05,170.8,0.0101,-0.1312
2009-06,174.1,0.0193,-0.1317
2009-07,172.5,-0.0092,-0.1606
2009-08,175.0,0.0145,-0.1206
2009-09,174.1,-0.0051,-0.1158
2009-10,175.2,0.0063,-0.0601
2009-11,177.4,0.0126,0.0034
2009-12,178.1,0.0039,0.0421
2010-01,181.9,0.0213,0.0625
2010-02,181.0,-0.0049,0.0691
2010-03,183.3,0.0127,0.0904
2010-04,184.4,0.006,0.0905
2010-05,184.8,0.0022,0.082
2010-06,183.5,-0.007,0.054
2010-07,184.1,0.0033,0.0672
2010-08,184.9,0.0043,0.0566
2010-09,184.9,0.0,0.062
2010-10,186.6,0.0092,0.0651
2010-11,187.7,0.0059,0.0581
2010-12,189.7,0.0107,0.0651
2011-01,192.7,0.0158,0.0594
2011-02,195.8,0.0161,0.0818
2011-03,199.2,0.0174,0.0867
2011-04,203.1,0.0196,0.1014
2011-05,204.1,0.0049,0.1044
2011-06,203.9,-0.001,0.1112
2011-07,204.6,0.0034,0.1114
2011-08,203.2,-0.0068,0.099
2011-09,203.7,0.0025,0.1017
2011-10,201.1,-0.0128,0.0777
2011-11,201.4,0.0015,0.073
2011-12,199.8,-0.0079,0.0532
2012-01,200.7,0.0045,0.0415
2012-02,201.6,0.0045,0.0296
2012-03,204.2,0.0129,0.0251
2012-04,203.7,-0.0024,0.003
2012-05,201.9,-0.0088,-0.0108
2012-06,199.8,-0.0104,-0.0201
2012-07,200.1,0.0015,-0.022
2012-08,202.7,0.013,-0.0025
2012-09,204.4,0.0084,0.0034
2012-10,203.5,-0.0044,0.0119
2012-11,201.8,-0.0084,0.002
2012-12,201.5,-0.0015,0.0085
2013-01,202.5,0.005,0.009
2013-02,204.3,0.0089,0.0134
2013-03,204.0,-0.0015,-0.001
2013-04,203.5,-0.0025,-0.001
2013-05,204.1,0.0029,0.0109
2013-06,204.3,0.001,0.0225
2013-07,204.4,0.0005,0.0215
2013-08,204.2,-0.001,0.0074
2013-09,203.9,-0.0015,-0.0024
2013-10,202.5,-0.0069,-0.0049
2013-11,201.2,-0.0064,-0.003
2013-12,202.0,0.004,0.0025
2014-01,203.8,0.0089,0.0064
2014-02,205.7,0.0093,0.0069
2014-03,207.0,0.0063,0.0147
2014-04,208.3,0.0063,0.0236
2014-05,208.0,-0.0014,0.0191
2014-06,208.3,0.0014,0.0196
2014-07,208.0,-0.0014,0.0176
2014-08,207.0,-0.0048,0.0137
2014-09,206.4,-0.0029,0.0123
2014-10,203.4,-0.0145,0.0044
2014-11,200.9,-0.0123,-0.0015
2014-12,197.0,-0.0194,-0.0248
2015-01,192.0,-0.0254,-0.0579
2015-02,191.1,-0.0047,-0.071
2015-03,191.5,0.0021,-0.0749
2015-04,190.9,-0.0031,-0.0835
2015-05,193.4,0.0131,-0.0702
2015-06,194.8,0.0072,-0.0648
2015-07,193.9,-0.0046,-0.0678
2015-08,191.9,-0.0103,-0.0729
2015-09,189.1,-0.0146,-0.0838
2015-10,187.5,-0.0085,-0.0782
2015-11,185.7,-0.0096,-0.0757
2015-12,183.5,-0.0118,-0.0685
2016-01,182.6,-0.0049,-0.049
2016-02,181.3,-0.0071,-0.0513
2016-03,182.1,0.0044,-0.0491
2016-04,183.2,0.006,-0.0403
2016-05,185.3,0.0115,-0.0419
2016-06,187.6,0.0124,-0.037
2016-07,187.7,0.0005,-0.032
2016-08,186.6,-0.0059,-0.0276
2016-09,186.9,0.0016,-0.0116
2016-10,186.7,-0.0011,-0.0043
2016-11,186.3,-0.0021,0.0032
2016-12,188.2,0.0102,0.0256
2017-01,190.7,0.0133,0.0444
2017-02,191.6,0.0047,0.0568
2017-03,191.5,-0.0005,0.0516
2017-04,193.0,0.0078,0.0535
2017-05,192.8,-0.001,0.0405
2017-06,193.6,0.0041,0.032
2017-07,193.5,-0.0005,0.0309
2017-08,193.8,0.0016,0.0386
2017-09,194.8,0.0052,0.0423
2017-10,194.9,0.0005,0.0439
2017-11,195.9,0.0051,0.0515
2017-12,196.3,0.002,0.043
2018-01,197.9,0.0082,0.0378
2018-02,199.3,0.0071,0.0402
2018-03,199.3,0.0,0.0407
2018-04,200.3,0.005,0.0378
2018-05,203.2,0.0145,0.0539
2018-06,204.2,0.0049,0.0548
2018-07,204.3,0.0005,0.0558
2018-08,203.4,-0.0044,0.0495
2018-09,203.6,0.001,0.0452
2018-10,204.6,0.0049,0.0498
2018-11,202.3,-0.0112,0.0327
2018-12,201.0,-0.0064,0.0239
2019-01,199.1,-0.0095,0.0061
2019-02,199.2,0.0005,-0.0005
2019-03,200.8,0.008,0.0075
2019-04,202.1,0.0065,0.009
2019-05,201.7,-0.002,-0.0074
2019-06,200.3,-0.0069,-0.0191
2019-07,200.7,0.002,-0.0176
2019-08,199.2,-0.0075,-0.0206
2019-09,198.4,-0.004,-0.0255
2019-10,198.6,0.001,-0.0293
2019-11,199.0,0.002,-0.0163
2019-12,199.0,0.0,-0.01
2020-01,199.3,0.0015,0.001
2020-02,196.7,-0.013,-0.0126
2020-03,193.1,-0.0183,-0.0383
2020-04,185.5,-0.0394,-0.0821
2020-05,188.6,0.0167,-0.0649
2020-06,191.2,0.0138,-0.0454
2020-07,193.0,0.0094,-0.0384
2020-08,194.3,0.0067,-0.0246
2020-09,195.5,0.0062,-0.0146
2020-10,196.5,0.0051,-0.0106
2020-11,198.3,0.0092,-0.0035
2020-12,200.5,0.0111,0.0075
2021-01,204.8,0.0214,0.0276
2021-02,210.6,0.0283,0.0707
2021-03,215.0,0.0209,0.1134
2021-04,217.9,0.0135,0.1747
2021-05,224.9,0.0321,0.1925
2021-06,228.9,0.0178,0.1972
2021-07,231.85,0.0129,0.2013
2021-08,233.415,0.0068,0.2013
2021-09,235.678,0.0097,0.2055
2021-10,240.465,0.0203,0.2237
2021-11,243.287,0.0117,0.2269
2021-12,241.327,-0.0081,0.2036
2022-01,246.245,0.0204,0.2024
2022-02,253.18,0.0282,0.2022
2022-03,258.999,0.023,0.2046
